age,monthly_income,monthly_expenses,existing_savings,employment_status,num_dependents,location_type,digital_savviness,has_bank_account,has_ewallet,savings_goal,risk_tolerance,investment_horizon,recommended_product,disposable_income,expense_ratio,savings_to_income_ratio,income_per_dependent
57,7653.82,6407.96,1323.97,Self-employed,2,Rural,2,0,0,Retirement,Conservative,Long-term,bpi_time_deposit,1245.8599999999997,0.8371143932842314,0.17295899838271836,2551.273333333333
36,52870.91,51813.49,4407.92,Freelancer,4,Metro Manila,3,1,1,Travel,Aggressive,Short-term,gcash_gsave,1057.4200000000055,0.979981430593296,0.08336978936452268,10574.182
46,6920.01,5527.28,10861.41,Student,2,Rural,1,0,0,Education,Moderate,Short-term,maya_personal_goals,1392.7300000000005,0.7986233223185633,1.569338868170975,2306.67
26,16260.01,15115.46,35152.98,Employed,2,Rural,4,1,1,Retirement,Conservative,Long-term,bpi_time_deposit,1144.550000000001,0.9295523463794684,2.161795608021888,5420.003333333333
34,23386.66,19815.98,37992.49,Employed,3,Rural,4,0,1,Retirement,Conservative,Long-term,bpi_time_deposit,3570.6800000000003,0.847283567488154,1.6244673473105047,5846.665
54,30807.05,27772.75,14395.52,Employed,3,Urban,3,0,1,Retirement,Aggressive,Long-term,gcash_ginvest,3034.2999999999993,0.9014770490180326,0.4672648869370181,7701.7625
25,18186.28,12009.51,29647.04,Employed,0,Urban,5,0,1,General Savings,Conservative,Medium-term,gcash_gsave,6176.769999999999,0.6603246884635856,1.630097518705381,18186.28
22,2630.21,2009.55,7389.03,Student,1,Rural,3,0,1,Emergency Fund,Aggressive,Short-term,maya_savings,620.6600000000001,0.7637360757978269,2.808225113160865,1315.105
22,2385.67,1831.8,2392.5,Unemployed,0,Rural,3,1,1,Travel,Aggressive,Short-term,maya_savings,553.8700000000001,0.7675128945350634,1.0024427340185278,2385.67
32,20487.92,13022.93,21618.98,Self-employed,2,Rural,3,1,1,Emergency Fund,Conservative,Long-term,gcash_gsave,7464.989999999998,0.6356084166466559,1.0551546884852887,6829.306666666666
29,29860.61,23767.37,18971.37,Freelancer,1,Urban,2,1,1,Home/Property,Moderate,Medium-term,bpi_save_up,6093.240000000002,0.7959172328618583,0.6353096835703098,14930.305
33,9688.65,8490.16,9910.25,Self-employed,0,Rural,5,0,0,Home/Property,Moderate,Medium-term,bpi_save_up,1198.4899999999998,0.8762091510013261,1.0227665601956728,9688.65
24,42455.29,28725.02,773.72,Employed,0,Urban,4,1,1,Home/Property,Moderate,Long-term,gcash_ginvest,13730.27,0.6765786647867724,0.018223919235524348,42455.29
34,23173.18,20622.97,14836.26,Employed,1,Urban,3,0,1,Travel,Conservative,Medium-term,maya_personal_goals,2550.209999999999,0.8899115308502825,0.6402064711674803,11586.59
26,32979.63,26808.45,34797.55,Employed,2,Metro Manila,4,1,1,Emergency Fund,Moderate,Short-term,maya_time_deposit,6171.179999999997,0.8128543936243791,1.0550905182830044,10993.21
42,12964.48,11720.18,0.0,Freelancer,4,Urban,3,1,0,Retirement,Conservative,Long-term,bpi_time_deposit,1244.2999999999993,0.9039526496512278,0.0,2592.8959999999997
34,1926.77,1800.99,0.0,Unemployed,3,Rural,3,0,1,Emergency Fund,Conservative,Short-term,gcash_gsave,125.77999999999997,0.9342348931667159,0.0,481.6925
26,24466.69,21408.18,0.0,Employed,1,Rural,4,0,1,Education,Moderate,Medium-term,maya_personal_goals,3058.5099999999984,0.8749571373513397,0.0,12233.345
53,5797.41,3469.84,4075.91,Unemployed,1,Rural,2,0,0,General Savings,Conservative,Long-term,maya_savings,2327.5699999999997,0.5984123233783055,0.702935804815458,2898.705
44,64012.81,54757.78,70638.97,Self-employed,3,Rural,3,1,1,Education,Conservative,Short-term,maya_savings,9255.029999999999,0.8554057319818958,1.1034957925485143,16003.2025
47,42083.5,41088.04,13618.47,Freelancer,3,Urban,3,0,0,Travel,Moderate,Medium-term,maya_personal_goals,995.4599999999991,0.9763223989829986,0.3235982368805617,10520.875
49,28041.12,19789.91,46760.59,Self-employed,5,Rural,4,1,1,Education,Conservative,Short-term,maya_personal_goals,8251.21,0.7057208941406713,1.6675126559618174,4673.5199999999995
36,28599.89,24542.47,27746.99,Employed,3,Urban,2,1,0,Emergency Fund,Aggressive,Short-term,bpi_savings,4057.4199999999983,0.8581016185160673,0.9701442857197802,7149.9725
21,9427.67,7071.78,4402.4,Employed,0,Rural,5,0,1,Travel,Conservative,Short-term,gcash_gsave,2355.8900000000003,0.7500294315104887,0.46691633072320904,9427.67
53,42639.89,32127.59,4282.34,Employed,2,Rural,1,0,0,Emergency Fund,Conservative,Short-term,gcash_gsave,10512.3,0.7534455777072195,0.10042801639459215,14213.296666666667
53,42232.97,35490.0,39230.86,Employed,2,Rural,2,1,0,Business Capital,Conservative,Long-term,bpi_time_deposit,6742.970000000001,0.8403188239230174,0.9288934949757268,14077.656666666668
27,11528.65,10610.58,4283.64,Freelancer,2,Urban,4,1,1,General Savings,Moderate,Medium-term,gcash_gsave,918.0699999999997,0.920286392041389,0.3715325270064573,3842.883333333333
19,19160.53,15023.68,33269.44,Self-employed,0,Rural,5,1,1,Business Capital,Moderate,Medium-term,maya_personal_goals,4136.8499999999985,0.7840543004655683,1.7362621878315565,19160.53
29,38153.64,31312.61,14389.12,Self-employed,0,Urban,1,1,0,Business Capital,Aggressive,Medium-term,gcash_ginvest,6841.029999999999,0.8206763318956751,0.3771263468872987,38153.64
57,18908.34,15108.5,25178.14,Employed,0,Urban,3,1,1,Home/Property,Moderate,Long-term,maya_personal_goals,3799.84,0.7989966862936517,1.3315187098016112,18908.34
30,20745.39,13299.09,37480.95,Freelancer,1,Rural,4,0,1,General Savings,Conservative,Medium-term,maya_personal_goals,7446.299999999999,0.64103152403864,1.806625152616913,10372.695
20,2278.0,1948.98,5721.81,Student,0,Urban,4,0,1,Education,Conservative,Short-term,maya_savings,329.02,0.8551908731899956,2.5106669591926285,2278.0
34,3492.0,2942.24,10646.56,Freelancer,0,Rural,1,0,0,Education,Conservative,Medium-term,gcash_gsave,549.7600000000002,0.8423246492985972,3.0479702261666186,3492.0
41,28124.62,23528.18,0.0,Self-employed,4,Urban,3,1,1,General Savings,Moderate,Medium-term,maya_personal_goals,4596.439999999999,0.8365390700720553,0.0,5624.924
28,31283.58,21839.49,24667.85,Employed,1,Urban,3,0,0,Emergency Fund,Conservative,Short-term,gcash_gsave,9444.09,0.6980912002015051,0.7884986789018743,15641.79
28,3540.33,3031.54,10342.68,Student,3,Rural,2,0,0,Travel,Conservative,Short-term,gcash_gsave,508.78999999999996,0.8560456099826901,2.9205637430005114,885.0825
60,138387.95,112781.54,83758.2,Employed,0,Urban,3,1,0,Home/Property,Moderate,Medium-term,bpi_time_deposit,25606.410000000018,0.8149605875324583,0.6052376291604206,138387.95
26,33235.27,29568.24,14803.02,Employed,0,Urban,5,0,1,Travel,Conservative,Medium-term,maya_personal_goals,3667.029999999995,0.8896377361238191,0.44538752393093456,33235.27
27,29599.48,23288.7,8943.09,Employed,1,Urban,5,1,1,Home/Property,Conservative,Long-term,maya_personal_goals,6310.779999999999,0.7867676470111296,0.30212651956995296,14799.74
29,32689.91,18600.37,70473.36,Self-employed,0,Urban,1,1,0,Emergency Fund,Moderate,Short-term,bpi_savings,14089.54,0.568976819550144,2.1557478822094582,32689.91
42,15749.39,13373.98,3458.43,Self-employed,5,Rural,2,0,1,General Savings,Conservative,Medium-term,gcash_gsave,2375.41,0.8491205614591131,0.21957741998769553,2624.898333333333
45,82650.62,66780.68,173053.82,Self-employed,0,Metro Manila,1,1,1,Business Capital,Conservative,Short-term,bpi_time_deposit,15869.940000000002,0.807977871456119,2.093774084524901,82650.62
56,25492.47,22310.05,0.0,Self-employed,1,Rural,2,1,0,Retirement,Moderate,Medium-term,bpi_save_up,3182.420000000002,0.8751280229800023,0.0,12746.235
30,21950.27,19679.41,9676.39,Employed,3,Rural,3,1,0,Emergency Fund,Moderate,Short-term,bpi_save_up,2270.8600000000006,0.8965043935954503,0.440812308353913,5487.5675
32,2002.96,1709.76,2648.77,Unemployed,1,Urban,4,0,1,Home/Property,Moderate,Long-term,maya_personal_goals,293.20000000000005,0.8531906824487514,1.3217678995588733,1001.48
49,7727.62,5199.1,21049.68,Self-employed,0,Rural,2,1,1,Education,Moderate,Medium-term,maya_personal_goals,2528.5199999999995,0.672707417365584,2.723601367385122,7727.62
26,11616.08,9300.52,49244.9,Self-employed,1,Rural,4,0,1,Retirement,Conservative,Long-term,maya_savings,2315.5599999999995,0.8005901655149142,4.239008425525175,5808.04
36,38342.56,34396.74,3542.97,Self-employed,2,Urban,3,0,0,Emergency Fund,Aggressive,Medium-term,gcash_ginvest,3945.8199999999997,0.8970669390114011,0.09240065346045072,12780.853333333333
56,26420.96,21196.88,8315.33,Employed,0,Urban,3,0,1,Travel,Conservative,Short-term,maya_savings,5224.079999999998,0.8022447994017099,0.31471283735196026,26420.96
21,22272.99,15077.4,25218.61,Employed,0,Urban,5,1,1,General Savings,Moderate,Medium-term,bpi_save_up,7195.590000000002,0.6769061133636137,1.1321999336445783,22272.99
25,14023.12,12342.59,15572.35,Self-employed,3,Rural,2,0,0,General Savings,Conservative,Short-term,gcash_gsave,1680.5300000000007,0.8800972895269008,1.1103976577496484,3505.78
25,23254.15,22467.35,19410.25,Employed,3,Rural,3,1,1,Business Capital,Moderate,Long-term,maya_personal_goals,786.8000000000029,0.9661236328297171,0.8346645796737496,5813.5375
20,8570.05,6542.7,0.0,Freelancer,0,Urban,4,0,1,Emergency Fund,Moderate,Short-term,maya_savings,2027.3499999999995,0.7633487145682268,0.0,8570.05
26,2625.42,1641.5,14777.39,Unemployed,0,Rural,5,0,1,Business Capital,Moderate,Short-term,gcash_gsave,983.9200000000001,0.624995240669809,5.626438269583692,2625.42
28,10534.89,7891.71,355.11,Self-employed,1,Rural,4,1,0,General Savings,Moderate,Medium-term,bpi_save_up,2643.1799999999994,0.7490311687005085,0.03370479380479485,5267.445
24,3934.91,3172.41,3285.43,Self-employed,0,Rural,2,1,1,General Savings,Conservative,Medium-term,maya_savings,762.5,0.8060169058743721,0.8347319933636694,3934.91
46,19018.84,16101.17,0.0,Freelancer,2,Rural,5,1,1,Home/Property,Conservative,Long-term,maya_savings,2917.67,0.8465460277268368,0.0,6339.613333333334
24,7895.57,5717.68,32569.5,Unemployed,1,Urban,5,0,1,Travel,Conservative,Short-term,maya_savings,2177.8899999999994,0.7240713373021451,4.124512288246669,3947.785
53,12659.12,10119.4,25203.34,Employed,2,Rural,3,1,0,Retirement,Aggressive,Medium-term,bpi_save_up,2539.720000000001,0.7993131186750204,1.9907662802564272,4219.706666666667
20,2786.47,2079.77,4780.46,Student,0,Rural,4,0,0,General Savings,Aggressive,Long-term,maya_savings,706.6999999999998,0.7461138595213581,1.7149816859015525,2786.47
30,28837.15,26639.99,44385.0,Self-employed,2,Rural,4,1,1,Emergency Fund,Moderate,Short-term,maya_savings,2197.16,0.9237759703725794,1.539107050903057,9612.383333333333
30,86851.64,75520.78,7183.41,Employed,0,Urban,5,1,0,Emergency Fund,Moderate,Short-term,bpi_savings,11330.86,0.8695277426224465,0.08270802131057847,86851.64
42,27940.68,21885.88,7914.64,Employed,2,Urban,3,0,0,Emergency Fund,Aggressive,Medium-term,maya_personal_goals,6054.799999999999,0.7832700109656971,0.28325569543420437,9313.56
28,20049.13,13847.97,37132.48,Employed,0,Urban,3,1,0,General Savings,Moderate,Short-term,bpi_save_up,6201.160000000002,0.6906673423065086,1.851982007099206,20049.13
21,2148.41,1514.84,29505.47,Student,0,Urban,5,0,1,General Savings,Moderate,Medium-term,maya_personal_goals,633.5699999999999,0.7047701462261737,13.727241429043321,2148.41
31,33163.57,22071.44,42481.12,Employed,2,Rural,4,1,1,Emergency Fund,Moderate,Short-term,gcash_gsave,11092.130000000001,0.6655126238633577,1.2809187636082724,11054.523333333333
45,18460.53,15033.8,25527.4,Self-employed,3,Urban,1,1,0,Emergency Fund,Moderate,Short-term,bpi_savings,3426.7299999999996,0.8143312065684697,1.382734800420117,4615.1325
30,12729.76,9481.55,45680.31,Self-employed,0,Rural,4,0,1,Education,Conservative,Medium-term,maya_personal_goals,3248.210000000001,0.7447748602597173,3.5881840518555057,12729.76
25,4522.68,4112.44,0.0,Self-employed,4,Rural,2,1,0,General Savings,Aggressive,Short-term,maya_savings,410.2400000000007,0.9090917129416757,0.0,904.5360000000001
31,4563.58,3527.7,1081.46,Unemployed,1,Rural,3,0,0,Emergency Fund,Moderate,Medium-term,maya_savings,1035.88,0.7728421892047023,0.23692431724276933,2281.79
49,11669.77,9969.87,4080.5,Unemployed,0,Urban,4,1,0,Emergency Fund,Moderate,Short-term,maya_savings,1699.8999999999996,0.8542598303282475,0.34963417152424386,11669.77
24,20878.67,16104.88,38915.98,Self-employed,0,Rural,4,1,1,Emergency Fund,Aggressive,Short-term,maya_savings,4773.789999999999,0.7713187037917745,1.863821602544485,20878.67
28,622.92,507.45,5913.75,Unemployed,2,Rural,3,0,1,Business Capital,Moderate,Long-term,bpi_save_up,115.46999999999997,0.8133254263367099,9.47837863828696,207.64
50,35560.71,32218.09,5707.96,Employed,4,Rural,4,1,1,Emergency Fund,Moderate,Medium-term,maya_personal_goals,3342.619999999999,0.9059769623001819,0.16050859196590941,7112.142
57,14298.75,12856.36,0.0,Employed,2,Urban,4,0,0,Business Capital,Moderate,Medium-term,maya_personal_goals,1442.3899999999994,0.8990618717110439,0.0,4766.25
29,28309.75,26123.5,7374.59,Employed,3,Urban,4,1,1,Travel,Aggressive,Short-term,gcash_gsave,2186.25,0.9227413614969578,0.26048727073638106,7077.4375
23,19555.02,15562.1,29725.11,Self-employed,0,Urban,4,0,1,Education,Moderate,Medium-term,maya_personal_goals,3992.92,0.7957703050007108,1.5199979341399732,19555.02
29,30068.58,26334.59,41423.61,Self-employed,1,Urban,5,0,1,Retirement,Moderate,Medium-term,maya_time_deposit,3733.9900000000016,0.8757884213879941,1.3775919051745984,15034.29
26,35927.54,29071.21,0.0,Employed,2,Urban,3,0,1,Retirement,Moderate,Long-term,gcash_ginvest,6856.330000000002,0.809139753521852,0.0,11975.846666666666
34,27389.76,23970.06,5099.66,Employed,2,Urban,3,1,1,Education,Aggressive,Medium-term,bpi_save_up,3419.699999999997,0.8751148197421321,0.18618176348520452,9129.92
45,9839.96,8806.08,2207.2,Employed,2,Rural,3,0,1,General Savings,Moderate,Short-term,gcash_gsave,1033.8799999999992,0.8948395278509415,0.22428706142490162,3279.986666666666
24,5031.07,4432.73,0.0,Student,1,Urban,3,0,0,Education,Conservative,Medium-term,gcash_gsave,598.3400000000001,0.8808959334826423,0.0,2515.535
24,4042.56,3047.38,6034.92,Student,0,Urban,3,0,1,Business Capital,Moderate,Short-term,gcash_gsave,995.1799999999998,0.7536378834492379,1.4924769262728883,4042.56
44,11403.16,10089.23,6473.91,Self-employed,2,Rural,3,1,1,Retirement,Moderate,Medium-term,gcash_gsave,1313.9300000000003,0.8846973385150682,0.5676796888153095,3801.0533333333333
28,10267.02,7461.0,5917.15,Self-employed,2,Metro Manila,3,1,1,General Savings,Moderate,Medium-term,bpi_save_up,2806.0200000000004,0.7266249968348327,0.5762698163813471,3422.34
36,63038.15,50890.92,55753.87,Self-employed,3,Rural,4,0,1,Home/Property,Conservative,Medium-term,maya_time_deposit,12147.230000000003,0.807290707441328,0.8844324518969561,15759.5375
33,50898.64,41649.3,98870.65,Employed,1,Urban,3,1,1,Retirement,Moderate,Long-term,gcash_ginvest,9249.339999999997,0.8182631547099352,1.9424626578891324,25449.32
58,60582.52,41007.96,154300.57,Self-employed,1,Metro Manila,1,1,1,General Savings,Moderate,Medium-term,bpi_time_deposit,19574.559999999998,0.6768830863574781,2.5469066505214624,30291.26
49,20526.87,15625.38,58508.85,Freelancer,2,Urban,4,1,1,Education,Conservative,Long-term,maya_personal_goals,4901.49,0.7611788266391009,2.8502153413871,6842.29
35,3683.37,3171.08,2362.38,Self-employed,3,Rural,4,0,1,Education,Conservative,Short-term,gcash_gsave,512.29,0.8606844589441343,0.6411896742183875,920.8425
23,28214.91,20646.6,12043.43,Employed,1,Urban,5,1,0,Home/Property,Aggressive,Long-term,gcash_ginvest,7568.310000000001,0.731736102078579,0.4268311743268248,14107.455
28,3017.05,2540.22,0.0,Unemployed,2,Rural,3,1,1,General Savings,Aggressive,Medium-term,gcash_gsave,476.8300000000004,0.8416759165686452,0.0,1005.6833333333334
27,17570.92,14046.62,23329.97,Freelancer,1,Urban,1,1,0,Home/Property,Aggressive,Short-term,bpi_save_up,3524.2999999999975,0.7993787816015553,1.327684737922777,8785.46
31,61420.96,57329.72,7712.61,Employed,4,Metro Manila,2,0,1,Travel,Aggressive,Short-term,bpi_savings,4091.239999999998,0.9333749688222258,0.1255676308603633,12284.192
24,20911.18,15440.74,16891.72,Self-employed,1,Rural,5,1,0,Emergency Fund,Aggressive,Medium-term,bpi_save_up,5470.4400000000005,0.7383610890877947,0.8077455339424202,10455.59
34,4835.39,3070.12,9746.98,Unemployed,1,Metro Manila,4,1,1,Retirement,Aggressive,Long-term,gcash_gsave,1765.2700000000004,0.6347957877673223,2.0153420216318367,2417.695
20,13357.1,10791.42,17323.08,Employed,0,Rural,5,0,0,Home/Property,Moderate,Short-term,gcash_gsave,2565.6800000000003,0.8078559076515373,1.2968221528510793,13357.1
34,25078.98,20525.07,3288.09,Self-employed,1,Urban,5,0,1,Education,Conservative,Short-term,gcash_gsave,4553.91,0.8183846239111834,0.13110417153442708,12539.49
31,38634.9,29831.37,224277.09,Employed,1,Urban,1,0,1,Home/Property,Moderate,Medium-term,bpi_save_up,8803.530000000002,0.7721153124425728,5.8048884586615035,19317.45
47,12674.59,11020.32,16464.03,Self-employed,4,Rural,4,0,1,Education,Conservative,Long-term,gcash_gsave,1654.2700000000004,0.869412784730336,1.298876817568255,2534.918
24,3248.11,2494.52,3656.6,Student,1,Rural,3,0,1,Emergency Fund,Moderate,Medium-term,maya_savings,753.5900000000001,0.7677548621006983,1.1254158831187617,1624.055
38,22561.72,17551.6,97110.41,Employed,4,Urban,4,1,0,Education,Moderate,Medium-term,bpi_save_up,5010.120000000003,0.7779026642177892,4.304020525894041,4512.344
34,36578.89,29117.9,9260.0,Employed,1,Rural,3,1,1,Education,Moderate,Short-term,maya_personal_goals,7460.989999999998,0.7960084078984382,0.2531445556561269,18289.445
49,50235.53,46483.46,15821.61,Employed,3,Urban,1,1,0,General Savings,Moderate,Short-term,bpi_save_up,3752.0699999999997,0.9252920136004616,0.3149423337957459,12558.8825
42,17278.17,12217.61,44578.98,Employed,2,Rural,1,0,0,Retirement,Moderate,Short-term,gcash_gsave,5060.559999999998,0.7070715780908459,2.5799260033902094,5759.389999999999
34,17457.64,11425.36,14847.74,Self-employed,0,Rural,3,0,0,Emergency Fund,Moderate,Long-term,bpi_save_up,6032.279999999999,0.6544243996095916,0.8504522689052526,17457.64
54,18453.29,16244.34,23115.53,Freelancer,2,Urban,3,0,1,General Savings,Conservative,Long-term,bpi_time_deposit,2208.9500000000007,0.8802473571185887,1.2525830037351748,6151.096666666667
30,58337.34,43475.12,199446.49,Employed,0,Urban,3,1,1,Education,Aggressive,Short-term,bpi_save_up,14862.219999999994,0.7452238099335704,3.418789255916435,58337.34
48,105513.41,83910.21,34430.57,Self-employed,3,Urban,3,1,1,Travel,Moderate,Short-term,bpi_save_up,21603.199999999997,0.7952488195688153,0.3263115436081195,26378.3525
22,5453.1,4257.96,2295.75,Student,0,Urban,4,0,1,Education,Moderate,Short-term,maya_savings,1195.1400000000003,0.7806897563301003,0.42092187528648173,5453.1
29,59890.28,56016.08,8758.11,Employed,3,Urban,4,1,0,Business Capital,Aggressive,Medium-term,bpi_save_up,3874.199999999997,0.9352960898481382,0.14623347505680295,14972.57
25,18349.78,14766.22,6752.04,Self-employed,0,Rural,4,0,1,Emergency Fund,Conservative,Long-term,gcash_gsave,3583.5599999999995,0.8046644338823745,0.36794294302476516,18349.78
25,28157.65,25343.48,6586.97,Self-employed,2,Rural,5,1,0,Emergency Fund,Moderate,Medium-term,bpi_save_up,2814.170000000002,0.9000246815809706,0.23392350130421735,9385.883333333333
22,9039.44,7406.76,465.48,Student,2,Metro Manila,5,0,1,Education,Conservative,Medium-term,maya_savings,1632.6800000000003,0.8192919813637389,0.05148864435801797,3013.146666666667
35,35647.48,28354.73,83897.97,Employed,4,Urban,5,1,0,Home/Property,Conservative,Long-term,bpi_time_deposit,7292.750000000004,0.7953980085546424,2.3534795873484646,7129.496000000001
22,3989.34,3652.96,3180.81,Student,1,Urban,3,0,0,Emergency Fund,Moderate,Medium-term,gcash_gsave,336.3800000000001,0.915450813715122,0.7971275630648015,1994.67
29,4748.63,3605.31,6210.92,Unemployed,2,Rural,4,0,1,Education,Moderate,Short-term,gcash_gsave,1143.3200000000002,0.7590717592738803,1.3076639654036208,1582.8766666666668
27,37994.26,27814.11,177970.79,Employed,1,Urban,4,1,1,Home/Property,Moderate,Long-term,maya_time_deposit,10180.150000000001,0.7320415757123389,4.684026112730904,18997.13
47,26388.49,22439.59,38561.24,Employed,3,Urban,4,0,0,Emergency Fund,Moderate,Short-term,gcash_gsave,3948.9000000000015,0.8503229884321372,1.461234756715647,6597.1225
43,11978.77,10710.27,6633.63,Employed,3,Urban,3,1,0,Business Capital,Moderate,Medium-term,bpi_save_up,1268.5,0.8940296850440368,0.5537360066178232,2994.6925
30,25189.37,17574.89,64910.95,Employed,2,Urban,4,0,1,Travel,Moderate,Medium-term,gcash_ginvest,7614.48,0.6976828843720835,2.5768160610582536,8396.456666666667
34,12266.73,10939.84,4896.86,Employed,2,Metro Manila,4,1,0,Travel,Moderate,Short-term,maya_savings,1326.8899999999994,0.8917574808053325,0.39916594186536547,4088.91
42,21781.08,18999.41,15859.74,Employed,2,Urban,2,0,1,Retirement,Aggressive,Long-term,gcash_ginvest,2781.670000000002,0.8722495739617152,0.7281095285666015,7260.360000000001
29,22605.76,17023.58,12954.01,Employed,0,Metro Manila,4,0,1,Emergency Fund,Conservative,Long-term,maya_savings,5582.179999999997,0.753030509458233,0.5730148858129162,22605.76
21,2897.22,2124.64,0.0,Student,0,Urban,3,0,1,Education,Conservative,Short-term,gcash_gsave,772.5799999999999,0.7330844449351671,0.0,2897.22
25,41446.57,34863.49,5777.02,Employed,1,Urban,3,1,1,Travel,Aggressive,Medium-term,maya_personal_goals,6583.080000000002,0.8411467789305862,0.13938139196097626,20723.285
23,32341.49,19740.93,13253.98,Employed,0,Urban,3,1,0,Emergency Fund,Aggressive,Medium-term,gcash_ginvest,12600.560000000001,0.6103713721485265,0.4098008533047393,32341.49
56,42558.43,31627.4,46251.88,Employed,0,Urban,1,1,1,General Savings,Conservative,Short-term,bpi_savings,10931.029999999999,0.7431349527002594,1.086759855571374,42558.43
21,18007.21,11085.69,22422.83,Employed,0,Rural,2,1,0,General Savings,Moderate,Short-term,bpi_save_up,6921.519999999999,0.6155908888223761,1.2451448533752107,18007.21
33,3803.14,3382.17,7644.97,Unemployed,3,Rural,4,1,1,Retirement,Moderate,Medium-term,maya_personal_goals,420.9699999999998,0.8890761118150227,2.009644755450641,950.785
52,626.84,493.14,3468.5,Unemployed,2,Urban,4,1,1,Retirement,Moderate,Long-term,gcash_ginvest,133.70000000000005,0.7854548929663608,5.524496687054026,208.9466666666667
37,35932.75,26710.33,63511.98,Employed,0,Urban,4,1,1,Travel,Moderate,Medium-term,maya_personal_goals,9222.419999999998,0.7433215292030473,1.7674743103628205,35932.75
31,4691.91,4091.85,0.0,Self-employed,1,Rural,3,1,0,Education,Conservative,Short-term,gcash_gsave,600.06,0.871921686117995,0.0,2345.955
30,45146.73,38946.05,125548.81,Employed,1,Metro Manila,3,1,1,Emergency Fund,Conservative,Long-term,bpi_time_deposit,6200.68,0.8626358401629495,2.780844352528909,22573.365
22,1351.91,1100.44,9155.03,Student,0,Urban,4,1,0,Education,Moderate,Short-term,bpi_save_up,251.47000000000003,0.8133874389279405,6.7669172376580855,1351.91
21,3517.86,2599.74,3352.36,Student,0,Urban,5,0,1,Emergency Fund,Aggressive,Medium-term,maya_savings,918.1200000000003,0.738801771028117,0.9526835395554242,3517.86
51,34520.41,32275.31,22649.74,Employed,4,Rural,1,1,0,Emergency Fund,Conservative,Short-term,bpi_savings,2245.100000000002,0.9349360295538334,0.6561070361842115,6904.082
42,9971.79,7230.77,28052.41,Freelancer,0,Rural,3,0,0,Emergency Fund,Moderate,Short-term,gcash_gsave,2741.0200000000004,0.7250498606708855,2.812894886987493,9971.79
26,44480.19,41416.15,0.0,Employed,2,Urban,4,1,1,General Savings,Aggressive,Long-term,gcash_ginvest,3064.040000000001,0.9310935701135693,0.0,14826.730000000001
43,46056.15,45135.03,2680.99,Employed,4,Urban,5,1,0,Emergency Fund,Moderate,Short-term,gcash_gsave,921.1200000000026,0.9799787872241335,0.05821007161754472,9211.23
38,24505.79,20895.7,0.0,Freelancer,5,Rural,4,1,1,Education,Conservative,Medium-term,maya_personal_goals,3610.09,0.8526494085924758,0.0,4084.2983333333336
49,31922.89,27265.02,6773.8,Freelancer,1,Rural,4,1,0,Retirement,Conservative,Medium-term,bpi_save_up,4657.869999999999,0.8540632109683375,0.21218592095136277,15961.445
49,17964.41,16246.63,39013.9,Self-employed,3,Rural,1,1,1,Retirement,Conservative,Long-term,bpi_time_deposit,1717.7800000000007,0.9043283732461436,2.171612003288542,4491.1025
26,37762.16,22104.63,150868.4,Employed,0,Metro Manila,4,1,1,Emergency Fund,Conservative,Short-term,gcash_gsave,15657.530000000002,0.585349054475314,3.995121171003697,37762.16
35,35930.12,33522.43,0.0,Employed,2,Urban,4,1,0,Business Capital,Conservative,Medium-term,bpi_save_up,2407.6900000000023,0.9329636816219478,0.0,11976.706666666667
32,16355.69,13648.18,27076.73,Self-employed,0,Rural,4,0,0,Education,Conservative,Medium-term,maya_personal_goals,2707.51,0.8344096513414389,1.6553917693616496,16355.69
22,2751.26,2253.41,8433.57,Student,1,Urban,5,0,1,General Savings,Moderate,Short-term,maya_savings,497.85000000000036,0.8187489554039225,3.0642344836607003,1375.63
32,18804.23,11707.9,19300.22,Employed,0,Metro Manila,4,1,1,Education,Conservative,Short-term,maya_personal_goals,7096.33,0.6225874397707446,1.0263219327814657,18804.23
21,4140.46,3187.37,0.0,Student,0,Metro Manila,4,1,1,Emergency Fund,Moderate,Short-term,maya_savings,953.0900000000001,0.7696247217164961,0.0,4140.46
52,16599.19,15236.82,11834.01,Freelancer,2,Rural,2,0,0,Business Capital,Conservative,Long-term,bpi_time_deposit,1362.369999999999,0.917870217148117,0.7128840091589314,5533.063333333333
49,13497.22,13132.97,5766.5,Freelancer,5,Rural,3,1,0,Retirement,Conservative,Long-term,bpi_time_deposit,364.25,0.9729408766489211,0.4272044758494083,2249.5366666666664
31,42106.95,28655.65,113586.2,Employed,2,Urban,4,1,1,Business Capital,Conservative,Medium-term,maya_time_deposit,13451.299999999996,0.6805282612903265,2.6975001157738623,14035.65
22,1460.79,1103.38,0.0,Student,0,Rural,5,0,1,Home/Property,Moderate,Long-term,gcash_gsave,357.40999999999985,0.7548143030120607,0.0,1460.79
39,19023.37,12266.64,63612.52,Self-employed,1,Rural,2,0,0,Emergency Fund,Moderate,Medium-term,bpi_save_up,6756.73,0.6447856091949431,3.343738583721826,9511.685
41,48529.04,42408.09,0.0,Self-employed,1,Rural,3,1,0,General Savings,Moderate,Short-term,bpi_save_up,6120.950000000004,0.8738523603112628,0.0,24264.52
29,43325.9,41110.13,3432.8,Employed,2,Urban,3,0,1,Emergency Fund,Aggressive,Short-term,maya_savings,2215.770000000004,0.9488361733703541,0.07923022417943587,14441.966666666667
